question_id,status,message,gt_message
AQ1216,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>	""86.6""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122892>	""F1 entity level""^^<http://www.w3.org/2001/XMLSchema#string>	""86.63""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2092,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/andreiilie1/dynamic_coattention_networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/BAJUKA/SQuAD-NLP""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lmn-extracts/dcn_plus""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Lou1sM/AdvancedML-Project-Dynamic-Coattention-Networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Lou1sM/AML-Project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wasimusu/MachineRC""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0861,SUCCESS,"?metric
<http://orkg.org/orkg/predicate/P18048>
<http://orkg.org/orkg/predicate/P58020>
<http://orkg.org/orkg/predicate/P71081>
<http://orkg.org/orkg/resource/R111697>
<http://orkg.org/orkg/resource/R119927>
<http://orkg.org/orkg/resource/R142103>
<http://orkg.org/orkg/resource/R163734>
<http://orkg.org/orkg/resource/R178444>
<http://orkg.org/orkg/resource/R194862>
<http://orkg.org/orkg/resource/R195391>
<http://orkg.org/orkg/resource/R195548>
<http://orkg.org/orkg/resource/R196710>
<http://orkg.org/orkg/resource/R203748>
<http://orkg.org/orkg/resource/R219319>
<http://orkg.org/orkg/resource/R225345>
<http://orkg.org/orkg/resource/R226705>
<http://orkg.org/orkg/resource/R6035>
<http://orkg.org/orkg/resource/R68895>
<http://orkg.org/orkg/resource/R76071>
<http://orkg.org/orkg/predicate/P71082>
<http://orkg.org/orkg/predicate/P71080>
<http://orkg.org/orkg/predicate/P5015>
<http://orkg.org/orkg/predicate/P71079>
<http://orkg.org/orkg/resource/R116364>
<http://orkg.org/orkg/resource/R141528>
<http://orkg.org/orkg/resource/R144957>
<http://orkg.org/orkg/resource/R191621>
<http://orkg.org/orkg/resource/R196711>
<http://orkg.org/orkg/resource/R211538>
<http://orkg.org/orkg/resource/R219345>
<http://orkg.org/orkg/resource/R219701>
<http://orkg.org/orkg/resource/R221424>
<http://orkg.org/orkg/resource/R223196>
<http://orkg.org/orkg/resource/R224784>
<http://orkg.org/orkg/resource/R224803>
<http://orkg.org/orkg/resource/R250290>
<http://orkg.org/orkg/resource/R281035>
<http://orkg.org/orkg/resource/R286364>
<http://orkg.org/orkg/resource/R6010>
<http://orkg.org/orkg/resource/R6557>
<http://orkg.org/orkg/resource/R75799>
<http://orkg.org/orkg/resource/R75802>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R118364>	""Top-1 Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122339>	""PRE-TRAINING DATASET""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0336,ERROR,"Invalid SPARQL query: Token \""strContains\"": extraneous input 'strContains' expecting {'(', '+', '!', '-', 'true', 'false', GROUP_CONCAT, NOT, STR, LANG, LANGMATCHES, DATATYPE, BOUND, IRI, URI, BNODE, RAND, ABS, CEIL, FLOOR, ROUND, CONCAT, STRLEN, UCASE, LCASE, ENCODE_FOR_URI, CONTAINS, STRSTARTS, STRENDS, STRBEFORE, STRAFTER, YEAR, MONTH, DAY, HOURS, MINUTES, SECONDS, TIMEZONE, TZ, NOW, UUID, STRUUID, SHA1, SHA256, SHA384, SHA512, MD5, COALESCE, IF, STRLANG, STRDT, SAMETERM, ISIRI, ISURI, ISBLANK, ISLITERAL, ISNUMERIC, REGEX, SUBSTR, REPLACE, EXISTS, COUNT, SUM, MIN, MAX, AVG, STDEV, SAMPLE, IRI_REF, PNAME_NS, PNAME_LN, VAR1, VAR2, PREFIX_LANGTAG, INTEGER, DECIMAL, DOUBLE, INTEGER_POSITIVE, DECIMAL_POSITIVE, DOUBLE_POSITIVE, INTEGER_NEGATIVE, DECIMAL_NEGATIVE, DOUBLE_NEGATIVE, STRING_LITERAL1, STRING_LITERAL2, STRING_LITERAL_LONG1, STRING_LITERAL_LONG2}","?model	?model_lbl
<http://orkg.org/orkg/resource/R128071>	""AxCell""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R128075>	""TDMS-IE""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1000,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R118364>	""Top-1 Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120928>	""Params""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2290,ERROR,"Invalid SPARQL query: Token \""}\"": mismatched input '}' expecting {'(', '[', 'true', 'false', IRI_REF, PNAME_NS, PNAME_LN, BLANK_NODE_LABEL, VAR1, VAR2, PREFIX_LANGTAG, INTEGER, DECIMAL, DOUBLE, INTEGER_POSITIVE, DECIMAL_POSITIVE, DOUBLE_POSITIVE, INTEGER_NEGATIVE, DECIMAL_NEGATIVE, DOUBLE_NEGATIVE, STRING_LITERAL1, STRING_LITERAL2, STRING_LITERAL_LONG1, STRING_LITERAL_LONG2, NIL, ANON}","?code
""https://github.com/WING-NUS/scisumm-corpus""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0530,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129608>	""Domain-Specific Language Model Pretraining for Biomedical Natural Language Processing""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129632>	""Transfer Learning in Biomedical Natural Language Processing: An Evaluation of BERT and ELMo on Ten Benchmarking Datasets""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2455,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/Kabongosalomon/task-dataset-metric-nli-extraction""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1160,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
		""87.47%""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116363>	""Precision""^^<http://www.w3.org/2001/XMLSchema#string>	""89.46%""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120300>	""count""^^<http://www.w3.org/2001/XMLSchema#string>	""34.28""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0281,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R123293>	""CURL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124890>	""C51 noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124891>	""Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124892>	""Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124894>	""Prior noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124895>	""Prior hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124897>	""DDQN (tuned) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124898>	""DDQN (tuned) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124900>	""DDQN+Pop-Art noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124901>	""Gorila""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124902>	""Bootstrapped DQN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124908>	""DQN noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124911>	""DQN hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124912>	""A2C + SIL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124913>	""A3C FF hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124914>	""A3C FF (1 day) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124915>	""DDRL A3C""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124916>	""POP3D""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124919>	""Prior+Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124920>	""ES FF (1 hour) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124921>	""A3C LSTM hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124922>	""Prior+Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124931>	""Reactor 500M""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0726,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,null
AQ0040,ERROR,"Invalid SPARQL query: Token \""AND\"": mismatched input 'AND' expecting ')'",null
AQ1376,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116338>	""SpanRel""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0097,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R118533>	""Video""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122331>	""Audio""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129308>	""MMDL""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0083,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R117122>	""PBSMT + NMT""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117123>	""Unsupervised PBSMT""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117124>	""Unsupervised NMT + Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117154>	""Rfa-Gate-arccos""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117164>	""SMT + iterative backtranslation (unsupervised)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117221>	""CMLM+LAT+4 iterations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117225>	""CMLM+LAT+1 iterations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117228>	""NAT +FT + NPD""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117229>	""Denoising autoencoders (non-autoregressive)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117264>	""Transformer Big + adversarial MLE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117323>	""SMT + NMT (tuning and joint refinement)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117324>	""SMT as posterior regularization""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0914,ERROR,"Invalid SPARQL query: Token \""\""Barabasi-Albert dataset\""\"": mismatched input '\""Barabasi-Albert dataset\""' expecting '}'","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R124627>	""Entropy Difference""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1388,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116615>	""Table-Sequence""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1405,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116612>	""SciBERT (SciVocab)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2130,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/astakara48/python_project""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1439,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R117688>	""Sparse Transformer 152M (strided)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0727,ERROR,"Invalid SPARQL query: Token \""AND\"": mismatched input 'AND' expecting ')'","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R114165>	""Sequence error""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0041,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R114164>	""AttentionOCR_Inception-resnet-v2_Location""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R114166>	""SEE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R114167>	""STREET""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2454,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,null
AQ0525,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129411>	""SciBERT: A Pretrained Language Model for Scientific Text""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0492,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129926>	""Generating Long Sequences with Sparse Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130209>	""Cluster-Former: Clustering-based Sparse Transformer for Long-Range Dependency Encoding""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130498>	""Dynamic Evaluation of Transformer Language Models""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130521>	""When Attention Meets Fast Recurrence: Training Language Models with Reduced Compute""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130545>	""Addressing Some Limitations of Transformers with Feedback Memory""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130563>	""Improving Transformer Models by Reordering their Sublayers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130572>	""Compressive Transformers for Long-Range Sequence Modelling""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130584>	""Adaptive Attention Span in Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130601>	""Transformer-XL: Attentive Language Models Beyond a Fixed-Length Context""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130652>	""Longformer: The Long-Document Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130669>	""Augmenting Self-attention with Persistent Memory""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130689>	""Character-Level Language Modeling with Deeper Self-Attention""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130712>	""An Analysis of Neural Language Modeling at Multiple Scales""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130733>	""Multiplicative LSTM for sequence modelling""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130749>	""Fast-Slow Recurrent Neural Networks""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130768>	""Hierarchical Multiscale Recurrent Neural Networks""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130777>	""HyperNetworks""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1767,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R126364>	""BiLSTM-TDN(ResNet-101)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1001,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R118364>	""Top-1 Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1029,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?metric	?metric_lbl
	
"
AQ1997,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/LorrinWWW/two-are-better-than-one""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/saarahasad/Relation-Extraction""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2246,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/ac-93/soft-actor-critic""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cindycia/Atari-SAC-Discrete""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/rljax""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/rltorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/sac-discrete.pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ToolManChang/DRLseminar_code_challenge""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0445,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131153>	""Message Passing Attention Networks for Document Understanding""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134423>	""DocBERT: BERT for Document Classification""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134434>	""Text classification with word embedding regularization and soft similarity measure""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134448>	""Rep the Set: Neural Networks for Learning Set Representations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134476>	""Speeding up Word Mover's Distance and its variants via properties of distances between embeddings""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0874,ERROR,"Invalid SPARQL query: Token \""OR\"": mismatched input 'OR' expecting ')'","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R122892>	""F1 entity level""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2087,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/bloomsburyai/question-generation""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1571,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116679>	""PubMedBERT uncased""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2078,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/ajovanov95/probabilistic-spiking-neural-networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/allenai/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ankurbanga/Language-Models""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/AshwinDeshpande96/Hierarchical-Softmax""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/bestend/tf2-bi-lstm-crf-nni""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cheng18/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dmlc/gluon-nlp""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/flairNLP/flair""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/griff4692/LMC""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/helboukkouri/character-bert""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Hironsan/anago""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/HIT-SCIR/ELMoForManyLangs""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/horizonheart/ELMO""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iliaschalkidis/ELMo-keras""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JHart96/keras_elmo_embedding_layer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kafura-kafiri/tf2-elmo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kaist-dmlab/BioNER""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kinimod23/NMT_Project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kunde122/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/LamLauChiu/Tensorflow_Learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/menajosep/AleatoricSent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mingdachen/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/nlp-research/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PrashantRanjan09/Elmo-Tutorial""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PrashantRanjan09/WordEmbeddings-Elmo-Fasttext-Word2Vec""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/richinkabra/CoVe-BCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/RundongChou/elmo-chinese-oversimplified""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sarveshsparab/DeepElmoEmbedNer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SeonbeomKim/TensorFlow-ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/seunghwan1228/ELMO""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shaneding/bilm-tf-experimentation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shelleyHLX/bilm_EMLo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TEAMLAB-Lecture/deep_nlp_101""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/UKPLab/elmo-bilstm-cnn-crf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/weixsong/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yangrui123/Hidden""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yangzonglin1994/bilm-tf-extended""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/YC-wind/embedding_study""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/young-zonglin/bilm-tf-extended""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yuanjing-zhu/elmo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yuanxiaosc/ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zalandoresearch/flair""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zenanz/ChemPatentEmbeddings""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0653,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129411>	""SciBERT: A Pretrained Language Model for Scientific Text""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0647,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R134494>	""HDLTex: Hierarchical Deep Learning for Text Classification""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1559,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R122623>	""BCN+ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2050,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/deepmind/deepmind-research/tree/master/mmv""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1229,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""178.3""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2046,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/deepmind/deepmind-research/tree/master/mmv""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0645,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129608>	""Domain-Specific Language Model Pretraining for Biomedical Natural Language Processing""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129632>	""Transfer Learning in Biomedical Natural Language Processing: An Evaluation of BERT and ELMo on Ten Benchmarking Datasets""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1573,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120775>	""NCBI_BERT(base) (P+M)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1567,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R122917>	""BiLSTM-CRF+ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0692,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?metric	?metric_lbl
	
"
AQ2091,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/bloomsburyai/question-generation""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0447,ERROR,"Invalid SPARQL query: Token \""IS\"": mismatched input 'IS' expecting ')'","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R135097>	""Sequential Random Network for Fine-grained Image Classification""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R135170>	""Domain Adaptive Transfer Learning on Visual Attention Aware Data Augmentation for Fine-grained Visual Categorization""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1017,SUCCESS,"?metric
<http://orkg.org/orkg/resource/R127155>
<http://orkg.org/orkg/resource/R131716>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R115445>	""F1 score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1956,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/allenai/scitldr""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2287,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,null
