question_id,status,message,gt_message
AQ0769,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R116443>	""BLEU""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R116443>	""BLEU""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2397,SUCCESS,"?code
""https://github.com/facebookresearch/deit""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lucidrains/vit-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TACJu/TransFG""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/tianhai123/vit-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/UdbhavPrasad072300/Transformer-Implementations""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/facebookresearch/deit""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lucidrains/vit-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TACJu/TransFG""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/tianhai123/vit-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/UdbhavPrasad072300/Transformer-Implementations""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0543,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131248>	""Mean Actor Critic""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1891,SUCCESS,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R164005>	""SoMeSci""^^<http://www.w3.org/2001/XMLSchema#string>
","?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R164005>	""SoMeSci""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1649,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R123478>	""RGBD+DD-PPO""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2426,SUCCESS,"?code
""https://github.com/kaijieshi7/Dynamic-convolution-Pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/prstrive/CondConv-tensorflow""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TArdelean/DynamicConvolution""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/kaijieshi7/Dynamic-convolution-Pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/prstrive/CondConv-tensorflow""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TArdelean/DynamicConvolution""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1113,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""35.18""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0392,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129331>	""Generalizing Natural Language Analysis through Span-relation Representations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130817>	""Direct Output Connection for a High-Rank Language Model""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129331>	""Generalizing Natural Language Analysis through Span-relation Representations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130817>	""Direct Output Connection for a High-Rank Language Model""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0437,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131303>	""Neural Architecture Transfer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134869>	""Training Neural Networks with Local Error Signals""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134898>	""Stacked What-Where Auto-encoders""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131303>	""Neural Architecture Transfer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134869>	""Training Neural Networks with Local Error Signals""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134898>	""Stacked What-Where Auto-encoders""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1073,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R120314>	""ROUGE-1""^^<http://www.w3.org/2001/XMLSchema#string>	""45.09""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0379,NULL,null,null
AQ0190,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120775>	""NCBI_BERT(base) (P+M)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0635,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R130126>	""XLNet: Generalized Autoregressive Pretraining for Language Understanding""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R130126>	""XLNet: Generalized Autoregressive Pretraining for Language Understanding""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1503,SUCCESS,"?model	?model_lbl
	
","?model	?model_lbl
<http://orkg.org/orkg/resource/R120662>	""ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0157,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120876>	""Feedback Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120921>	""3-layer AWD-LSTM""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120924>	""FS-LSTM-4""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120936>	""Past Decode Reg. + AWD-LSTM-MoS + dyn. eval.""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120945>	""Trellis Network""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120964>	""R-Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121033>	""6-layer QRNN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121035>	""FS-LSTM-2""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121036>	""NASCell""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121037>	""2-layer Norm HyperLSTM""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121039>	""Temporal Convolutional Network""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121040>	""Bipartite Flow""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R120876>	""Feedback Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120921>	""3-layer AWD-LSTM""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120924>	""FS-LSTM-4""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120936>	""Past Decode Reg. + AWD-LSTM-MoS + dyn. eval.""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120945>	""Trellis Network""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120964>	""R-Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121033>	""6-layer QRNN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121035>	""FS-LSTM-2""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121036>	""NASCell""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121037>	""2-layer Norm HyperLSTM""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121039>	""Temporal Convolutional Network""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121040>	""Bipartite Flow""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1275,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""910.6""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1513,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120755>	""XLNet (Large)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0816,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R116363>	""Precision""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R116363>	""Precision""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116364>	""Recall""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1088,SUCCESS,"?metric	?metric_lbl	?benchmark_lbl	?score
<http://orkg.org/orkg/resource/R116617>	""NER Micro F1""^^<http://www.w3.org/2001/XMLSchema#string>		
<http://orkg.org/orkg/resource/R116619>	""RE+ Micro F1""^^<http://www.w3.org/2001/XMLSchema#string>		
<http://orkg.org/orkg/resource/R116628>	""RE Micro F1""^^<http://www.w3.org/2001/XMLSchema#string>		
<http://orkg.org/orkg/resource/R116637>	""Sentence Encoder""^^<http://www.w3.org/2001/XMLSchema#string>		
<http://orkg.org/orkg/resource/R116646>	""Relation F1""^^<http://www.w3.org/2001/XMLSchema#string>		
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R116617>	""NER Micro F1""^^<http://www.w3.org/2001/XMLSchema#string>	""89.5""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116619>	""RE+ Micro F1""^^<http://www.w3.org/2001/XMLSchema#string>	""64.3""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116628>	""RE Micro F1""^^<http://www.w3.org/2001/XMLSchema#string>	""67.6""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116637>	""Sentence Encoder""^^<http://www.w3.org/2001/XMLSchema#string>	""ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116646>	""Relation F1""^^<http://www.w3.org/2001/XMLSchema#string>	""67.8""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0235,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124890>	""C51 noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124891>	""Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124892>	""Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124894>	""Prior noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124895>	""Prior hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124897>	""DDQN (tuned) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124898>	""DDQN (tuned) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124900>	""DDQN+Pop-Art noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124901>	""Gorila""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124902>	""Bootstrapped DQN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124908>	""DQN noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124911>	""DQN hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124912>	""A2C + SIL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124913>	""A3C FF hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124914>	""A3C FF (1 day) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124916>	""POP3D""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124919>	""Prior+Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124920>	""ES FF (1 hour) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124921>	""A3C LSTM hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124922>	""Prior+Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124927>	""IDVQ + DRSC + XNES""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R124890>	""C51 noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124891>	""Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124892>	""Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124894>	""Prior noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124895>	""Prior hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124897>	""DDQN (tuned) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124898>	""DDQN (tuned) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124900>	""DDQN+Pop-Art noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124901>	""Gorila""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124902>	""Bootstrapped DQN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124908>	""DQN noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124911>	""DQN hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124912>	""A2C + SIL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124913>	""A3C FF hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124914>	""A3C FF (1 day) hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124916>	""POP3D""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124919>	""Prior+Duel hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124920>	""ES FF (1 hour) noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124921>	""A3C LSTM hs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124922>	""Prior+Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124927>	""IDVQ + DRSC + XNES""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0547,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131170>	""CURL: Contrastive Unsupervised Representations for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2436,ERROR,Invalid SPARQL query: Prefix orkgd was not registered using a PREFIX declaration,null
AQ0209,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R130143>	""Benchmark ClueWeb09-B""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R119139>	""XLNet""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1103,SUCCESS,"?metric	?metric_lbl	?value
<http://orkg.org/orkg/resource/R117121>		""26.0""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117121>		""13.76""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117121>		""13.37""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117121>		""7.98""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""7.98""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2387,SUCCESS,"?code
""https://github.com/google-research/big_transfer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/A-Barebones-Image-Retrieval-System""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SoojungYang/supervised_pretraining_GN_WS""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/google-research/big_transfer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/A-Barebones-Image-Retrieval-System""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SoojungYang/supervised_pretraining_GN_WS""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0023,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R125989>	""SciBERT""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R226835>	""BiLSTM-Attn w/ ELMo + section title and citation worthiness scaffolds""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2152,NULL,null,null
AQ0779,SUCCESS,"?metric	?metric_lbl
	
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116138>	""Percentage error""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0792,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119439>	""EM""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119439>	""EM""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119439>	""EM""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119439>	""EM""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1498,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R117327>	""GPT-3 175B (Few-Shot)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0786,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R118614>	
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R118614>	""3-fold Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0963,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0977,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119433>	""Error""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119433>	""Error""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1300,SUCCESS,"?value	?metric
""17.3""^^<http://www.w3.org/2001/XMLSchema#string>	<http://orkg.org/orkg/resource/R119875>
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""17.3""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1466,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119567>	""XLNet (single model)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0778,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R117687>	""Bits per dim""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1472,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119646>	""S-Norm""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1664,SUCCESS,"?metric	?metric_lbl	?value
<http://orkg.org/orkg/resource/R116138>	""Percentage error""^^<http://www.w3.org/2001/XMLSchema#string>	""1.6""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116138>	""Percentage error""^^<http://www.w3.org/2001/XMLSchema#string>	""1.8""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116138>	""Percentage error""^^<http://www.w3.org/2001/XMLSchema#string>	""2.1""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116138>	""Percentage error""^^<http://www.w3.org/2001/XMLSchema#string>	""2.40""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116138>	""Percentage error""^^<http://www.w3.org/2001/XMLSchema#string>	""2.6""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120928>	""Params""^^<http://www.w3.org/2001/XMLSchema#string>	""27.6M""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120928>	""Params""^^<http://www.w3.org/2001/XMLSchema#string>	""4.3M""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120928>	""Params""^^<http://www.w3.org/2001/XMLSchema#string>	""4.6M""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120928>	""Params""^^<http://www.w3.org/2001/XMLSchema#string>	""6.2M""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120928>	""Params""^^<http://www.w3.org/2001/XMLSchema#string>	""6.9M""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123734>	""FLOPS""^^<http://www.w3.org/2001/XMLSchema#string>	""232M""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123734>	""FLOPS""^^<http://www.w3.org/2001/XMLSchema#string>	""291M""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123734>	""FLOPS""^^<http://www.w3.org/2001/XMLSchema#string>	""392M""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123734>	""FLOPS""^^<http://www.w3.org/2001/XMLSchema#string>	""468M""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R123733>	""NAT-M4""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1116,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""31.4""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2437,SUCCESS,"?code
""https://github.com/google-research/big_transfer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/A-Barebones-Image-Retrieval-System""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SoojungYang/supervised_pretraining_GN_WS""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/google-research/big_transfer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/A-Barebones-Image-Retrieval-System""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SoojungYang/supervised_pretraining_GN_WS""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2345,SUCCESS,"?code
""https://github.com/RLAgent/state-marginal-matching""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/RLAgent/state-marginal-matching""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1923,NULL,null,null
AQ1710,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R123322>	""SAC""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1062,NULL,null,null
AQ1704,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124916>	""POP3D""^^<http://www.w3.org/2001/XMLSchema#string>
"
HQ0099,ERROR,Invalid SPARQL query: The target variable ?time of an AS clause was already used before in the query body.,"?piezoresistive_materials
""Graphene-based cellular elastomer\n(G-elastomer)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0181,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119567>	""XLNet (single model)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122153>	""PAR BERT Base""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122154>	""XLNet-Large (ensemble)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122632>	""MPAD-path""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R119567>	""XLNet (single model)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122153>	""PAR BERT Base""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122154>	""XLNet-Large (ensemble)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122632>	""MPAD-path""^^<http://www.w3.org/2001/XMLSchema#string>
"
