question_id,status,message,gt_message
AQ0726,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,null
AQ0040,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,null
AQ1376,ERROR,Invalid SPARQL query: Prefix pdq was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116338>	""SpanRel""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0097,ERROR,Invalid SPARQL query: Prefix schema was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R118533>	""Video""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122331>	""Audio""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129308>	""MMDL""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0083,ERROR,Invalid SPARQL query: Prefix wmt was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R117122>	""PBSMT + NMT""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117123>	""Unsupervised PBSMT""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117124>	""Unsupervised NMT + Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117154>	""Rfa-Gate-arccos""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117164>	""SMT + iterative backtranslation (unsupervised)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117221>	""CMLM+LAT+4 iterations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117225>	""CMLM+LAT+1 iterations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117228>	""NAT +FT + NPD""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117229>	""Denoising autoencoders (non-autoregressive)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117264>	""Transformer Big + adversarial MLE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117323>	""SMT + NMT (tuning and joint refinement)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117324>	""SMT as posterior regularization""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0914,ERROR,Invalid SPARQL query: Prefix schema was not registered using a PREFIX declaration,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R124627>	""Entropy Difference""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1388,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116615>	""Table-Sequence""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1405,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116612>	""SciBERT (SciVocab)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2130,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/astakara48/python_project""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1439,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R117688>	""Sparse Transformer 152M (strided)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0727,ERROR,Invalid SPARQL query: Prefix wdt was not registered using a PREFIX declaration,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R114165>	""Sequence error""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0041,ERROR,Invalid SPARQL query: Prefix skos was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R114164>	""AttentionOCR_Inception-resnet-v2_Location""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R114166>	""SEE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R114167>	""STREET""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2454,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,null
AQ0525,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129411>	""SciBERT: A Pretrained Language Model for Scientific Text""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0492,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129926>	""Generating Long Sequences with Sparse Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130209>	""Cluster-Former: Clustering-based Sparse Transformer for Long-Range Dependency Encoding""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130498>	""Dynamic Evaluation of Transformer Language Models""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130521>	""When Attention Meets Fast Recurrence: Training Language Models with Reduced Compute""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130545>	""Addressing Some Limitations of Transformers with Feedback Memory""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130563>	""Improving Transformer Models by Reordering their Sublayers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130572>	""Compressive Transformers for Long-Range Sequence Modelling""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130584>	""Adaptive Attention Span in Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130601>	""Transformer-XL: Attentive Language Models Beyond a Fixed-Length Context""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130652>	""Longformer: The Long-Document Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130669>	""Augmenting Self-attention with Persistent Memory""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130689>	""Character-Level Language Modeling with Deeper Self-Attention""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130712>	""An Analysis of Neural Language Modeling at Multiple Scales""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130733>	""Multiplicative LSTM for sequence modelling""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130749>	""Fast-Slow Recurrent Neural Networks""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130768>	""Hierarchical Multiscale Recurrent Neural Networks""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130777>	""HyperNetworks""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1767,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R126364>	""BiLSTM-TDN(ResNet-101)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1001,ERROR,Invalid SPARQL query: Prefix dbp was not registered using a PREFIX declaration,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R118364>	""Top-1 Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1029,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?metric	?metric_lbl
	
"
AQ1997,ERROR,Invalid SPARQL query: Prefix schema was not registered using a PREFIX declaration,"?code
""https://github.com/LorrinWWW/two-are-better-than-one""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/saarahasad/Relation-Extraction""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2246,ERROR,"Invalid SPARQL query: Token \""Note:\"": no viable alternative at input 'LIMIT10Note:'","?code
""https://github.com/ac-93/soft-actor-critic""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cindycia/Atari-SAC-Discrete""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/rljax""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/rltorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/sac-discrete.pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ToolManChang/DRLseminar_code_challenge""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0445,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131153>	""Message Passing Attention Networks for Document Understanding""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134423>	""DocBERT: BERT for Document Classification""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134434>	""Text classification with word embedding regularization and soft similarity measure""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134448>	""Rep the Set: Neural Networks for Learning Set Representations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134476>	""Speeding up Word Mover's Distance and its variants via properties of distances between embeddings""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0874,ERROR,Invalid SPARQL query: Prefix schema was not registered using a PREFIX declaration,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R122892>	""F1 entity level""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2087,ERROR,Invalid SPARQL query: Prefix orkgPaper was not registered using a PREFIX declaration,"?code
""https://github.com/bloomsburyai/question-generation""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1571,ERROR,Invalid SPARQL query: Prefix entity was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116679>	""PubMedBERT uncased""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2078,ERROR,Invalid SPARQL query: Prefix biidafelemo was not registered using a PREFIX declaration,"?code
""https://github.com/ajovanov95/probabilistic-spiking-neural-networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/allenai/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ankurbanga/Language-Models""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/AshwinDeshpande96/Hierarchical-Softmax""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/bestend/tf2-bi-lstm-crf-nni""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cheng18/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dmlc/gluon-nlp""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/flairNLP/flair""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/griff4692/LMC""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/helboukkouri/character-bert""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Hironsan/anago""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/HIT-SCIR/ELMoForManyLangs""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/horizonheart/ELMO""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iliaschalkidis/ELMo-keras""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JHart96/keras_elmo_embedding_layer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kafura-kafiri/tf2-elmo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kaist-dmlab/BioNER""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kinimod23/NMT_Project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kunde122/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/LamLauChiu/Tensorflow_Learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/menajosep/AleatoricSent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mingdachen/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/nlp-research/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PrashantRanjan09/Elmo-Tutorial""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PrashantRanjan09/WordEmbeddings-Elmo-Fasttext-Word2Vec""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/richinkabra/CoVe-BCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/RundongChou/elmo-chinese-oversimplified""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sarveshsparab/DeepElmoEmbedNer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SeonbeomKim/TensorFlow-ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/seunghwan1228/ELMO""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shaneding/bilm-tf-experimentation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shelleyHLX/bilm_EMLo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TEAMLAB-Lecture/deep_nlp_101""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/UKPLab/elmo-bilstm-cnn-crf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/weixsong/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yangrui123/Hidden""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yangzonglin1994/bilm-tf-extended""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/YC-wind/embedding_study""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/young-zonglin/bilm-tf-extended""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yuanjing-zhu/elmo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yuanxiaosc/ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zalandoresearch/flair""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zenanz/ChemPatentEmbeddings""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0653,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129411>	""SciBERT: A Pretrained Language Model for Scientific Text""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0647,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R134494>	""HDLTex: Hierarchical Deep Learning for Text Classification""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1559,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R122623>	""BCN+ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2050,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/deepmind/deepmind-research/tree/master/mmv""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1229,ERROR,Invalid SPARQL query: Prefix orkg2 was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""178.3""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2046,ERROR,Invalid SPARQL query: Prefix schemaorg was not registered using a PREFIX declaration,"?code
""https://github.com/deepmind/deepmind-research/tree/master/mmv""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0645,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129608>	""Domain-Specific Language Model Pretraining for Biomedical Natural Language Processing""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129632>	""Transfer Learning in Biomedical Natural Language Processing: An Evaluation of BERT and ELMo on Ten Benchmarking Datasets""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1573,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120775>	""NCBI_BERT(base) (P+M)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1567,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R122917>	""BiLSTM-CRF+ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0692,ERROR,Invalid SPARQL query: Prefix dbo was not registered using a PREFIX declaration,"?metric	?metric_lbl
	
"
AQ2091,ERROR,Invalid SPARQL query: Prefix wdt was not registered using a PREFIX declaration,"?code
""https://github.com/bloomsburyai/question-generation""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0447,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R135097>	""Sequential Random Network for Fine-grained Image Classification""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R135170>	""Domain Adaptive Transfer Learning on Visual Attention Aware Data Augmentation for Fine-grained Visual Categorization""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1017,ERROR,Invalid SPARQL query: Prefix bucc was not registered using a PREFIX declaration,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R115445>	""F1 score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1956,ERROR,Invalid SPARQL query: Prefix wdt was not registered using a PREFIX declaration,"?code
""https://github.com/allenai/scitldr""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2287,ERROR,Invalid SPARQL query: Prefix schema was not registered using a PREFIX declaration,null
AQ2293,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/170928/-Review-Dueling-Deep-Q-Network""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/1jsingh/rl_navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/abryeemessi/Wednesday""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Adrelf/DRL-navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/alessandrositta/Flatland_challenge""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/atavakol/action-branching-agents""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/austinsilveria/Banana-Collection-DQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/botforge/simplementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Brandon-Rozek/DeepRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/BY571/DQN-Atari-Agents""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/chainer/chainerrl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cocolico14/N-step-Dueling-DDQN-PER-Pacman""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/eddynelson/dqn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/FaboNo/DRLND""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/facebookresearch/Horizon""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/facebookresearch/ReAgent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/fengsterooni/dql""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/gouxiangchen/dueling-DQN-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/guillaumeboniface/bananaland""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/hemilpanchiwala/Dueling_Network_Architectures""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/hemilpanchiwala/Dueling-Network-Architectures""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/HussonnoisMaxence/RL_Algorithms""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iDataist/Navigation-with-Deep-Q-Network""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JBGUIMBAUD/deep-reenforcement-learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jezzarax/drlnd_p1_navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jsztompka/DuelDQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JuliaPOMDP/DeepQLearning.jl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/KDL-umass/saliency_maps""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kmdanielduan/DQN_Family_PyTorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kshitij-ingale/Reinforcement-Learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ku2482/sac-discrete.pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/la3lma/Chez""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/la3lma/chezjulia""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lab-ml/nn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/manvibharat/Stock-price-pridiction-using-Deep-reienforcement-learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/marload/DeepRL-TensorFlow2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MEOWMEOW114/nd893-p1-navigation-banana""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mightypirate1/DRL-Tetris""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mohit8935/Deep-Q-Learning-Paper""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/nathanin/pad""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/nbopardi/smb""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/NervanaSystems/coach""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/OMS1996/Carla_The_RL_Self-Driving-Car""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/opplieam/Pong-Deep-RL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/philtabor/Deep-Q-Learning-Paper-To-Code""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/prajwalgatti/DRL-Continuous-Control""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/prajwalgatti/DRL-Navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/R-Sweke/DeepQ-Decoding""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rybread1/deep-rl-trex""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rybread1/DeepRlTrex""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SayhoKim/tetrisRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shashwatsaxena571/DRL-navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shehrum/RL_Navigation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Sirorezka/DeepRL_modules""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/tensorpack/tensorpack/tree/master/examples/DeepQNetwork""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/utarumo/RL_implementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wtingda/DeepRLBreakout""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ZainRaza14/deepRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zynk13/dueling-dqn-Reinforcement-learning""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1639,ERROR,Invalid SPARQL query: Prefix vocab was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R123293>	""CURL""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0533,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129632>	""Transfer Learning in Biomedical Natural Language Processing: An Evaluation of BERT and ELMo on Ten Benchmarking Datasets""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1163,ERROR,"Invalid SPARQL query: Token \""OR\"": mismatched input 'OR' expecting ')'","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>	""51.5""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2318,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/lili-chen/SEER""^^<http://www.w3.org/2001/XMLSchema#string>
"
